city,timestamp,temperature,season
New York,2010-08-07,18.805380282371633,summer
New York,2010-08-08,25.84689981177221,summer
New York,2010-08-09,29.653602441102528,summer
New York,2010-08-10,24.252206678276185,summer
New York,2010-08-11,28.27276302736843,summer
New York,2010-08-12,26.63869059057384,summer
New York,2010-08-13,33.648168032252435,summer
New York,2010-08-14,31.233307364788025,summer
New York,2010-08-15,26.226063191987095,summer
New York,2010-08-16,22.12720689853633,summer
New York,2010-08-17,32.99430241020892,summer
New York,2010-08-18,25.37616444189231,summer
New York,2010-08-19,24.511515378672208,summer
New York,2010-08-20,16.699198723267905,summer
New York,2010-08-21,18.321691163052407,summer
New York,2010-08-22,24.576709854835247,summer
New York,2010-08-23,21.278845522911507,summer
New York,2010-08-24,31.208703340201502,summer
New York,2010-08-25,25.20419420763214,summer
New York,2010-08-26,30.207336718476927,summer
New York,2010-08-27,28.371941469230503,summer
New York,2010-08-28,25.959486303075526,summer
New York,2010-08-29,33.822688811719985,summer
New York,2010-08-30,25.401019932447493,summer
New York,2010-08-31,20.61396601371828,summer
New York,2010-09-01,11.806706708575028,autumn
New York,2010-09-02,9.987884966377704,autumn
New York,2010-09-03,15.829300972324996,autumn
New York,2010-09-04,11.272627857752003,autumn
New York,2010-09-05,15.743801586589976,autumn
New York,2010-09-06,13.058519830634143,autumn
New York,2010-09-07,12.23832431646352,autumn
New York,2010-09-08,17.756951542074034,autumn
New York,2010-09-09,22.557222612199727,autumn
New York,2010-09-10,14.582928999074335,autumn
New York,2010-09-11,15.78041401830463,autumn
New York,2010-09-12,16.318085109462135,autumn
New York,2010-09-13,13.13085063059013,autumn
New York,2010-09-14,20.58698188591718,autumn
New York,2010-09-15,17.866206340804066,autumn
New York,2010-09-16,15.26262917581446,autumn
New York,2010-09-17,26.577979841721273,autumn
New York,2010-09-18,12.62368047961967,autumn
New York,2010-09-19,14.085676316910678,autumn
New York,2010-09-20,16.721046034035226,autumn
New York,2010-09-21,16.364835411606197,autumn
New York,2010-09-22,16.155465704762964,autumn
New York,2010-09-23,17.86009564782727,autumn
New York,2010-09-24,9.840358594230782,autumn
New York,2010-09-25,11.713108410866237,autumn
New York,2010-09-26,12.27705663897139,autumn
New York,2010-09-27,23.964247411240862,autumn
New York,2010-09-28,20.057687820778774,autumn
New York,2010-09-29,11.706198919755183,autumn
New York,2010-09-30,19.014397414153674,autumn
New York,2010-10-01,10.504105921627524,autumn
New York,2010-10-02,20.25455604385793,autumn
New York,2010-10-03,13.98855666879939,autumn
New York,2010-10-04,13.095764554061498,autumn
New York,2010-10-05,7.7770560286176895,autumn
New York,2010-10-06,19.82147319437824,autumn
New York,2010-10-07,15.554625287602061,autumn
New York,2010-10-08,17.506474516743882,autumn
New York,2010-10-09,18.953888663483575,autumn
New York,2010-10-10,19.862951649498168,autumn
New York,2010-10-11,16.11216477711681,autumn
New York,2010-10-12,24.02782663305352,autumn
New York,2010-10-13,15.56913887296997,autumn
New York,2010-10-14,18.84355315893302,autumn
New York,2010-10-15,18.38198026324131,autumn
New York,2010-10-16,16.04100498205242,autumn
New York,2010-10-17,14.612176369933275,autumn
New York,2010-10-18,12.676768076369981,autumn
New York,2010-10-19,21.755387366568225,autumn
New York,2010-10-20,19.474636464414406,autumn
New York,2010-10-21,15.621061342686051,autumn
New York,2010-10-22,6.51705621167795,autumn
New York,2010-10-23,12.078984443337415,autumn
New York,2010-10-24,19.601447039805183,autumn
New York,2010-10-25,21.79498482021375,autumn
New York,2010-10-26,25.31442605742391,autumn
New York,2010-10-27,18.743804056776064,autumn
New York,2010-10-28,20.391857400606106,autumn
New York,2010-10-29,10.42896452003755,autumn
New York,2010-10-30,20.803595353241985,autumn
New York,2010-10-31,18.342564639389334,autumn
New York,2010-11-01,8.400434736330993,autumn
New York,2010-11-02,15.294622133867266,autumn
New York,2010-11-03,9.884873556021105,autumn
New York,2010-11-04,5.910711924668661,autumn
New York,2010-11-05,23.79752196873227,autumn
New York,2010-11-06,7.1959396361567585,autumn
New York,2010-11-07,7.456255225759824,autumn
New York,2010-11-08,21.26342476803192,autumn
New York,2010-11-09,32.071958474518105,autumn
New York,2010-11-10,14.826654049693385,autumn
New York,2010-11-11,11.84708676964303,autumn
New York,2010-11-12,18.87585088176936,autumn
New York,2010-11-13,15.586904823556614,autumn
New York,2010-11-14,14.226205876510521,autumn
New York,2010-11-15,13.084619337969908,autumn
New York,2010-11-16,12.283595444164002,autumn
New York,2010-11-17,5.562387192181625,autumn
New York,2010-11-18,10.329680798437256,autumn
New York,2010-11-19,13.039980079267607,autumn
New York,2010-11-20,11.671930604188752,autumn
New York,2010-11-21,7.985243964746425,autumn
New York,2010-11-22,8.15342381529778,autumn
New York,2010-11-23,24.11828088390002,autumn
New York,2010-11-24,15.474075170299214,autumn
New York,2010-11-25,1.217409572195356,autumn
New York,2010-11-26,11.98616675305356,autumn
New York,2010-11-27,18.93541745854706,autumn
New York,2010-11-28,15.658271288641348,autumn
New York,2010-11-29,14.22406996973293,autumn
New York,2010-11-30,15.084744115112978,autumn
New York,2010-12-01,4.4766140411375,winter
New York,2010-12-02,0.9377224004325404,winter
New York,2010-12-03,6.864901201388072,winter
New York,2010-12-04,1.9985273764432212,winter
New York,2010-12-05,7.009866986422414,winter
New York,2010-12-06,-3.6174471493507934,winter
New York,2010-12-07,-3.2981395247314627,winter
New York,2010-12-08,-0.13387826770153882,winter
New York,2010-12-09,10.302755652115431,winter
New York,2010-12-10,3.445381708974606,winter
New York,2010-12-11,-2.2391887228890175,winter
New York,2010-12-12,9.719707868285903,winter
New York,2010-12-13,0.581637935815659,winter
New York,2010-12-14,-0.7379519678300621,winter
New York,2010-12-15,10.566041929801615,winter
New York,2010-12-16,-5.996823861218417,winter
New York,2010-12-17,-1.777037977721543,winter
New York,2010-12-18,7.4612614625725655,winter
New York,2010-12-19,2.811507335345232,winter
New York,2010-12-20,-2.6010811246602596,winter
New York,2010-12-21,4.287243297909113,winter
New York,2010-12-22,-9.251683828204238,winter
New York,2010-12-23,3.2206339753544064,winter
New York,2010-12-24,8.388938283309946,winter
New York,2010-12-25,-5.84369325008523,winter
New York,2010-12-26,4.9652184612365495,winter
New York,2010-12-27,-0.8860343281732723,winter
New York,2010-12-28,-3.0666808190048527,winter
New York,2010-12-29,0.013926072229656665,winter
New York,2010-12-30,3.9767667292285647,winter
New York,2010-12-31,6.8555341860210905,winter
New York,2011-01-01,-2.6525311320394325,winter
New York,2011-01-02,-0.21317677378461825,winter
New York,2011-01-03,-3.7542886700372824,winter
New York,2011-01-04,10.144318260218006,winter
New York,2011-01-05,0.9590836142346271,winter
New York,2011-01-06,-1.157179809488187,winter
New York,2011-01-07,4.465219410390917,winter
New York,2011-01-08,-2.8952491668154083,winter
New York,2011-01-09,-3.783659397731094,winter
New York,2011-01-10,3.151990470584999,winter
New York,2011-01-11,4.997509078759047,winter
New York,2011-01-12,-5.2843036009535895,winter
New York,2011-01-13,-10.350781269940521,winter
New York,2011-01-14,-5.161520957812203,winter
New York,2011-01-15,-0.7229778304918575,winter
New York,2011-01-16,-8.059484746809401,winter
New York,2011-01-17,-2.7385563714593024,winter
New York,2011-01-18,-9.756918335881439,winter
New York,2011-01-19,1.8523688639497136,winter
New York,2011-01-20,-0.6102329547488685,winter
New York,2011-01-21,0.12488154915433626,winter
New York,2011-01-22,1.1870343314580163,winter
New York,2011-01-23,-1.3421458007859632,winter
New York,2011-01-24,-7.298285695882315,winter
New York,2011-01-25,1.6946322948134926,winter
New York,2011-01-26,5.968012237169456,winter
New York,2011-01-27,1.8849822303887747,winter
New York,2011-01-28,-4.912363884144478,winter
New York,2011-01-29,5.871122153876406,winter
New York,2011-01-30,-0.5702332688363521,winter
New York,2011-01-31,2.8115910893269085,winter
New York,2011-02-01,4.210053068100529,winter
New York,2011-02-02,4.754998627312615,winter
New York,2011-02-03,-7.7889554535708125,winter
New York,2011-02-04,-7.779467813589326,winter
New York,2011-02-05,10.65623868952397,winter
New York,2011-02-06,5.711461245077318,winter
New York,2011-02-07,10.750292154841834,winter
New York,2011-02-08,-0.8947274154476665,winter
New York,2011-02-09,5.071710822055213,winter
New York,2011-02-10,1.9944026724455324,winter
New York,2011-02-11,-0.04354333512454353,winter
New York,2011-02-12,-2.421779286418035,winter
New York,2011-02-13,-7.4963570679351035,winter
New York,2011-02-14,-6.120629826904755,winter
New York,2011-02-15,1.490998203628484,winter
New York,2011-02-16,3.433413826762993,winter
New York,2011-02-17,6.547043280533956,winter
New York,2011-02-18,3.9133310546111852,winter
New York,2011-02-19,11.620071501645647,winter
New York,2011-02-20,2.6413902949290424,winter
New York,2011-02-21,5.655678510500421,winter
New York,2011-02-22,12.696701910698692,winter
New York,2011-02-23,-0.5638037871351441,winter
New York,2011-02-24,5.2733651205785534,winter
New York,2011-02-25,-0.11618075150676963,winter
New York,2011-02-26,-5.963112771542264,winter
New York,2011-02-27,-3.9168955252574786,winter
New York,2011-02-28,-2.1056321058004364,winter
New York,2011-03-01,3.531963229146063,spring
New York,2011-03-02,13.749736337040588,spring
New York,2011-03-03,9.47467032286208,spring
New York,2011-03-04,17.57015272063107,spring
New York,2011-03-05,13.595375114747592,spring
New York,2011-03-06,6.357899001803406,spring
New York,2011-03-07,9.84381192604966,spring
New York,2011-03-08,14.482732495767419,spring
New York,2011-03-09,16.378466432672347,spring
New York,2011-03-10,4.866566446807138,spring
New York,2011-03-11,13.712539001871408,spring
New York,2011-03-12,17.07762882453,spring
New York,2011-03-13,11.411788689303453,spring
New York,2011-03-14,3.372471556511419,spring
New York,2011-03-15,10.156565994248021,spring
New York,2011-03-16,10.028473084297946,spring
New York,2011-03-17,6.995545189449936,spring
New York,2011-03-18,10.494672848377675,spring
New York,2011-03-19,13.724235051229194,spring
New York,2011-03-20,9.731219360254146,spring
New York,2011-03-21,17.378652268198987,spring
New York,2011-03-22,5.086704169526021,spring
New York,2011-03-23,7.877947239288057,spring
New York,2011-03-24,9.53699031696764,spring
New York,2011-03-25,11.844136067967398,spring
New York,2011-03-26,9.560236895030588,spring
New York,2011-03-27,15.644716621227209,spring
New York,2011-03-28,11.930373778068162,spring
New York,2011-03-29,11.780023282512653,spring
New York,2011-03-30,12.726388992228731,spring
New York,2011-03-31,13.339347334293587,spring
New York,2011-04-01,9.811445415361057,spring
New York,2011-04-02,9.60029400197297,spring
New York,2011-04-03,17.776236547122174,spring
New York,2011-04-04,4.741261036143214,spring
New York,2011-04-05,18.35072692460893,spring
New York,2011-04-06,4.7364980384432425,spring
New York,2011-04-07,12.369147935926367,spring
New York,2011-04-08,19.82516244020468,spring
New York,2011-04-09,11.364627697416225,spring
New York,2011-04-10,9.939434044681478,spring
New York,2011-04-11,1.9706669265405452,spring
New York,2011-04-12,11.992607533173059,spring
New York,2011-04-13,13.591813101600884,spring
New York,2011-04-14,17.34960259367895,spring
New York,2011-04-15,7.02049902381875,spring
New York,2011-04-16,11.9223839688577,spring
New York,2011-04-17,15.17486194723004,spring
New York,2011-04-18,8.877585974279212,spring
New York,2011-04-19,0.8682515937204656,spring
New York,2011-04-20,9.033566412293421,spring
New York,2011-04-21,13.890864077726926,spring
New York,2011-04-22,9.347604273907802,spring
New York,2011-04-23,1.9732944112282382,spring
New York,2011-04-24,2.1767090991401243,spring
New York,2011-04-25,15.252673176097302,spring
New York,2011-04-26,18.72521745023107,spring
New York,2011-04-27,14.522503871815104,spring
New York,2011-04-28,17.929853547033858,spring
New York,2011-04-29,17.101002036232366,spring
New York,2011-04-30,13.701439292562299,spring
New York,2011-05-01,19.77850362975198,spring
New York,2011-05-02,7.073990370385068,spring
New York,2011-05-03,5.676660252412652,spring
New York,2011-05-04,17.935715788635154,spring
New York,2011-05-05,1.4353413399707975,spring
New York,2011-05-06,8.445132239429618,spring
New York,2011-05-07,4.088421831813143,spring
New York,2011-05-08,6.329184938036353,spring
New York,2011-05-09,5.679620581646244,spring
New York,2011-05-10,12.687929176295306,spring
New York,2011-05-11,15.69205691564638,spring
New York,2011-05-12,2.6245313425486714,spring
New York,2011-05-13,10.288543679986489,spring
New York,2011-05-14,15.610845161137583,spring
New York,2011-05-15,7.917550788270068,spring
New York,2011-05-16,13.672175218954543,spring
New York,2011-05-17,17.80197430465497,spring
New York,2011-05-18,10.616266587487273,spring
New York,2011-05-19,7.386079807063487,spring
New York,2011-05-20,11.651872831923043,spring
New York,2011-05-21,4.427615002172487,spring
New York,2011-05-22,12.082986955544952,spring
New York,2011-05-23,4.5997271553846115,spring
New York,2011-05-24,10.048219910370868,spring
New York,2011-05-25,11.779198195586492,spring
New York,2011-05-26,17.415016257514658,spring
New York,2011-05-27,7.262929571017115,spring
New York,2011-05-28,12.926910608835986,spring
New York,2011-05-29,9.735518395633521,spring
New York,2011-05-30,11.832636234130236,spring
New York,2011-05-31,17.651724841409155,spring
New York,2011-06-01,14.191826794648993,summer
New York,2011-06-02,27.673171586683793,summer
New York,2011-06-03,27.440856427229303,summer
New York,2011-06-04,13.1472282963873,summer
New York,2011-06-05,21.663482507219346,summer
New York,2011-06-06,28.248853860260308,summer
New York,2011-06-07,30.75438825826692,summer
New York,2011-06-08,29.972599127589866,summer
New York,2011-06-09,22.15748335447946,summer
New York,2011-06-10,23.25900039897757,summer
New York,2011-06-11,22.07300041468183,summer
New York,2011-06-12,21.210471086765434,summer
New York,2011-06-13,30.02823828188138,summer
New York,2011-06-14,32.22536827383032,summer
New York,2011-06-15,31.451301362028367,summer
New York,2011-06-16,23.712839532407536,summer
New York,2011-06-17,18.974863302904232,summer
New York,2011-06-18,19.00615297739248,summer
New York,2011-06-19,18.910507659281038,summer
New York,2011-06-20,26.756658946263286,summer
New York,2011-06-21,23.221864008912142,summer
New York,2011-06-22,23.880703257285383,summer
New York,2011-06-23,28.701466044639208,summer
New York,2011-06-24,24.264683065429427,summer
New York,2011-06-25,25.468374440104434,summer
New York,2011-06-26,28.03498807671374,summer
New York,2011-06-27,26.214516242107358,summer
New York,2011-06-28,24.948136610334842,summer
New York,2011-06-29,25.969651074067283,summer
New York,2011-06-30,21.71509679142337,summer
New York,2011-07-01,21.642030692544903,summer
New York,2011-07-02,22.53308853828917,summer
New York,2011-07-03,23.76702202019723,summer
New York,2011-07-04,36.37129914446284,summer
New York,2011-07-05,27.363488944087454,summer
New York,2011-07-06,19.96151536822783,summer
New York,2011-07-07,21.513408482999893,summer
New York,2011-07-08,31.839392432036437,summer
New York,2011-07-09,21.19588787243795,summer
New York,2011-07-10,27.132384965918863,summer
New York,2011-07-11,20.42324696925216,summer
New York,2011-07-12,18.43303186027876,summer
New York,2011-07-13,24.307544203289158,summer
New York,2011-07-14,31.891041654320247,summer
New York,2011-07-15,23.701035930723545,summer
New York,2011-07-16,22.311045899471154,summer
New York,2011-07-17,29.745450722461875,summer
New York,2011-07-18,14.209829553076574,summer
New York,2011-07-19,34.09698424290376,summer
New York,2011-07-20,31.732994314119676,summer
New York,2011-07-21,22.733253417460823,summer
New York,2011-07-22,34.74792449753319,summer
New York,2011-07-23,22.262952576833865,summer
New York,2011-07-24,17.36108337856944,summer
New York,2011-07-25,18.5629537264315,summer
New York,2011-07-26,20.593920439436886,summer
New York,2011-07-27,22.80054518354561,summer
New York,2011-07-28,24.794695191648305,summer
New York,2011-07-29,25.59020873494804,summer
New York,2011-07-30,23.254013650025303,summer
New York,2011-07-31,24.021257355399783,summer
New York,2011-08-01,21.159907132167884,summer
New York,2011-08-02,26.6710893377497,summer
New York,2011-08-03,26.263105959424138,summer
New York,2011-08-04,32.435678549089005,summer
New York,2011-08-05,16.703851052059687,summer
New York,2011-08-06,22.315562807135226,summer
New York,2011-08-07,20.510203678939842,summer
New York,2011-08-08,24.90863105098043,summer
New York,2011-08-09,27.45553146082794,summer
New York,2011-08-10,24.648181349230963,summer
New York,2011-08-11,29.08522051750937,summer
New York,2011-08-12,19.195551942839547,summer
New York,2011-08-13,25.841341878174454,summer
New York,2011-08-14,18.563711082653562,summer
New York,2011-08-15,29.317427725325594,summer
New York,2011-08-16,22.405934342344512,summer
New York,2011-08-17,32.42373937105175,summer
New York,2011-08-18,32.36082682220321,summer
New York,2011-08-19,26.142325053521304,summer
New York,2011-08-20,24.748443400450764,summer
New York,2011-08-21,24.182644820653664,summer
New York,2011-08-22,15.830222348026885,summer
New York,2011-08-23,31.843444179145642,summer
New York,2011-08-24,25.659846926466546,summer
New York,2011-08-25,26.111699378471336,summer
New York,2011-08-26,29.28649692468581,summer
New York,2011-08-27,15.244095892223719,summer
New York,2011-08-28,21.7851705288934,summer
New York,2011-08-29,19.94244663169124,summer
New York,2011-08-30,28.614537728782782,summer
New York,2011-08-31,26.689227251848255,summer
New York,2011-09-01,9.724501168323169,autumn
New York,2011-09-02,8.146850741369967,autumn
New York,2011-09-03,14.73283586286578,autumn
New York,2011-09-04,13.864177664195044,autumn
New York,2011-09-05,16.211760009035,autumn
New York,2011-09-06,14.335087859252702,autumn
New York,2011-09-07,9.813166041464875,autumn
New York,2011-09-08,21.77398672099072,autumn
New York,2011-09-09,20.488977153916963,autumn
New York,2011-09-10,17.381210459261997,autumn
New York,2011-09-11,19.82560771869055,autumn
New York,2011-09-12,11.617463517430767,autumn
New York,2011-09-13,16.218563971418245,autumn
New York,2011-09-14,18.54391859586359,autumn
New York,2011-09-15,13.607636091913996,autumn
New York,2011-09-16,9.119764538965956,autumn
New York,2011-09-17,14.477060820237833,autumn
New York,2011-09-18,16.044164577005372,autumn
New York,2011-09-19,17.282721179140697,autumn
New York,2011-09-20,18.67201145333487,autumn
New York,2011-09-21,9.516803453933695,autumn
New York,2011-09-22,11.692818493319024,autumn
New York,2011-09-23,10.913513405393486,autumn
New York,2011-09-24,21.41673927360646,autumn
New York,2011-09-25,11.537267930938299,autumn
New York,2011-09-26,14.244607249532223,autumn
New York,2011-09-27,11.132573931956472,autumn
New York,2011-09-28,22.922960714128784,autumn
New York,2011-09-29,12.630106968636552,autumn
New York,2011-09-30,18.158093384777565,autumn
New York,2011-10-01,14.39898275662144,autumn
New York,2011-10-02,13.584830289889661,autumn
New York,2011-10-03,19.98192158689419,autumn
New York,2011-10-04,8.538565053498969,autumn
New York,2011-10-05,7.477980625282513,autumn
New York,2011-10-06,10.733216502884408,autumn
New York,2011-10-07,24.888820983974625,autumn
New York,2011-10-08,0.8110703815389702,autumn
New York,2011-10-09,17.84036167520907,autumn
New York,2011-10-10,9.86435145033467,autumn
New York,2011-10-11,24.006269436810413,autumn
New York,2011-10-12,7.958123469819457,autumn
New York,2011-10-13,11.879959359833679,autumn
